question_id,exam_type,subject,topic,subtopic,difficulty,year,passage_id,question_text,image_url,option_a,option_b,option_c,option_d,correct_option,explanation,tags,source,status
ACC-J00469,JAMB,Accounting,,,medium,,,After receiving the financial statement the Auditor General of the Federation must submit a report to the National Assembly within?,,60 days,30 days,120 days,90 days,,,jamb-archive|needs-key,past-question,draft
ACC-J00470,JAMB,Accounting,,,medium,,,Gross earnings........................₦950 000 Current liabilities...................₦100 000 Operating expenses....................₦350 000 10% debentures........................₦400 000 Shareholder's fund....................₦1300 000 Corporate tax is 30% From the data above calculate the returns on equity?,,33%,35%,20%,30%,,,jamb-archive|needs-key,past-question,draft
ACC-J00471,JAMB,Accounting,,,medium,,,Use the information below to answer questions Turnover...........................₦120 000 Net profit before tax..............₦40 000 Net profit b/f.....................₦68 000 Proposed dividends: Ordinary shares....................₦8 000 Preference shares..................₦6 000 Corporate tax is 30%...............₦10 000 The undistributed profit carried forward is?,,₦68 000,₦20 000,₦74 000,₦34 000,,,jamb-archive|needs-key,past-question,draft
ACC-J00472,JAMB,Accounting,,,medium,,,Use the information below to answer questions Turnover...........................₦120 000 Net profit before tax..............₦40 000 Net profit b/f.....................₦68 000 Proposed dividends: Ordinary shares....................₦8 000 Preference shares..................₦6 000 Corporate tax is 30%...............₦10 000 What is the tax charged to profit and loss account?,,₦14 000,₦60 000,₦34 000,₦20 000,,,jamb-archive|needs-key,past-question,draft
ACC-J00473,JAMB,Accounting,,,medium,,,A private company is different from a public company because?,,it does not restrict the right to transferits shares,it cannot invite members of the public to subscribe for its shares,its shares are owned by one person,it can only offer its shares to members of the publicfor subscription,,,jamb-archive|needs-key,past-question,draft
ACC-J00474,JAMB,Accounting,,,medium,,,The use of a three-column cash book is determine by?,,cash discounts,trade discounts,cash transactions,bank transactions,,,jamb-archive|needs-key,past-question,draft
ACC-J00475,JAMB,Accounting,,,medium,,,A major factor that enhanced the early development of accounting is the?,,Industrial Revolution,growing of trade and commerce,development of arithmetic,invention of writing,,,jamb-archive|needs-key,past-question,draft
ACC-J00476,JAMB,Accounting,,,medium,,,which of the following is source of document for the preparation of debtors' ledger account?,,Debit note,General journal,Purchases invoice,Sales invoice,,,jamb-archive|needs-key,past-question,draft
ACC-J00477,JAMB,Accounting,,,medium,,,Stationary which will be used over a long period of time is usually recorded as an expense instead of an asset. This concept is called?,,entity,materiality,realization,accrual,,,jamb-archive|needs-key,past-question,draft
ACC-J00478,JAMB,Accounting,,,medium,,,Adaobi mistakenly entered ₦7000 as credit sales in Abba's account. This is?,,an error of principles,a compensating error,an error of commission,an error omission,,,jamb-archive|needs-key,past-question,draft
ACC-J00479,JAMB,Accounting,,,medium,,,Use the information below to answer question Capital.................................₦60 000 Bank....................................₦12 500 General expenses........................₦5 250 Creditors...............................₦17 000 Stock...................................₦98 500 Fixed assets............................₦42 000 Insurance and rates.....................₦18 800 Purchase................................₦63 850 What is the cash balance on the debit side if it is the only item omitted?,,₦6745,₦6754,₦6475,₦6574,,,jamb-archive|needs-key,past-question,draft
ACC-J00480,JAMB,Accounting,,,medium,,,Use the information below to answer question Capital.................................₦60 000 Bank....................................₦12 500 General expenses........................₦5 250 Creditors...............................₦17 000 Stock...................................₦98 500 Fixed assets............................₦42 000 Insurance and rates.....................₦18 800 Purchase................................₦63 850 Determine the total of the trial balance?,,₦123 325,₦160 050,₦166 525,₦326 575,,,jamb-archive|needs-key,past-question,draft
ACC-J00481,JAMB,Accounting,,,medium,,,Given: Stock of raw materials 1/40............₦11 150 Purchases of raw materials.............₦112 550 Raw material returned..................₦31 150 Stock of Raw materials 31/12/04........₦27 150 Calculate the cost of raw materials consumed?,,₦156 000,₦38 300,₦183 150,₦66 550,,,jamb-archive|needs-key,past-question,draft
ACC-J00482,JAMB,Accounting,,,medium,,,"Use the information below were to answer questions ...................Stationary Dept.............Video Dept. Sales ..............₦10,600.....................₦15,175 Cost of goods sold..₦5,247......................₦6704 The expenses incurred were rent ₦4500, motor repairs ₦1200 and telephone ₦900. The basis of cost apportionment is 1/2 stationary 1/3 video. Determine the net profit of the business?",,₦6600,₦6271,₦5353,₦7224,,,jamb-archive|needs-key,past-question,draft
ACC-J00483,JAMB,Accounting,,,medium,,,"Use the information below were to answer questions ...................Stationary Dept.............Video Dept. Sales ..............₦10,600.....................₦15,175 Cost of goods sold..₦5,247......................₦6704 The expenses incurred were rent ₦4500, motor repairs ₦1200 and telephone ₦900. The basis of cost apportionment is 1/2 stationary 1/3 video. Find the total expenses allocated to the stationary department?",,₦3600,₦1400,₦4400,₦3800,,,jamb-archive|needs-key,past-question,draft
ACC-J00484,JAMB,Accounting,,,medium,,,Stock 1/1/2002..................................₦40 000 Goods received from head office.................₦800 000 Goods returned to head office...................₦34 000 Sales...........................................₦916000 Stock 31/12/2000................................₦72 000 From the data above determine the cost of goods credited to the head office trading account.,,₦766 000,₦840 000,₦734 000,₦806 000,,,jamb-archive|needs-key,past-question,draft
ACC-J00485,JAMB,Accounting,,,medium,,,Use the information below to answer question . Prime cost..................₦12 100 lighting....................₦10 000 Heating.....................₦15 000 Factory overhead............? The production department share of factory overhead is 1/4 and 1/2 of lighting and heating respectively. The factory overhead is?,,₦5050,₦7250,₦2750,₦5500,,,jamb-archive|needs-key,past-question,draft
ACC-J00486,JAMB,Accounting,,,medium,,,Use the information below to answer question . Prime cost..................₦12 100 lighting....................₦10 000 Heating.....................₦15 000 Factory overhead............? The production department share of factory overhead is 1/4 and 1/2 of lighting and heating respectively. Interest on the drawings of partners is treated in the?,,profit and loss appropriation account,goodwill account,profit and loss account,trading account,,,jamb-archive|needs-key,past-question,draft
ACC-J00487,JAMB,Accounting,,,medium,,,"When goodwill is not retained in the business, the entries in the new partners' book will be to debit?",,good account and credit partners' capital account,partners' capital account and credit goodwill account,cash account and credit goodwill account,goodwill account and credit cash account,,,jamb-archive|needs-key,past-question,draft
ACC-J00488,JAMB,Accounting,,,medium,,,"Given: ....................January.............December Assets................₦28,320.............₦25,320 Creditors.............₦5,620..............₦10,320 The proprietor made drawings of ₦755 per month for personal use. The profit for the period is?",,₦3000,"₦1,360",₦9060,₦7700,,,jamb-archive|needs-key,past-question,draft
ACC-J00489,JAMB,Accounting,,,medium,,,Given: Subscriptions received.........₦200 000 Subscriptions owed.............₦10 000 Subscriptions in advance.......₦25 000 Calculate the subscription in the income and expenditure account?,,₦200 000,₦235 000,₦185 000,₦225 000,,,jamb-archive|needs-key,past-question,draft
ACC-J00490,JAMB,Accounting,,,medium,,,"Boro Limited apportion 1/6 of its rent for factory and 10% of the balance for warehouse. If rent paid is ₦48 600, how much is paid for warehouse?",,₦4000,₦6000,₦10000,₦8000,,,jamb-archive|needs-key,past-question,draft
ACC-J00491,JAMB,Accounting,,,medium,,,MPOBA Club's annual donations from members amount to 112% of its internally generated revenue from the following. Sales of drinks...................₦212 500 Annual dues.......................₦112 000 How much is the total receipt of the club?,,₦563 440,₦687 940,₦363 440,₦524 500,,,jamb-archive|needs-key,past-question,draft
ACC-J00492,JAMB,Accounting,,,medium,,,"In converting a to a partnership company, the loss on asset revaluation is?",,debited to the revaluation account,debited to the profit and loss account,credited to the revaluation account,credited to the profit and loss account,,,jamb-archive|needs-key,past-question,draft
ACC-J00493,JAMB,Accounting,,,medium,,,Determine the opening cash balance of the club?,,₦3 070,₦2 220,₦5 710,₦4 320,,,jamb-archive|needs-key,past-question,draft
ACC-J00494,JAMB,Accounting,,,medium,,,"Head office sends goods to its branch at cost plus mark-up of of 25%. A debit of ₦40,000 to the branch stock account in the head office books will indicate that the head office has sent goods with a profit of",,₦4000,₦6000,₦10000,₦8000,,,jamb-archive|needs-key,past-question,draft
ACC-J00495,JAMB,Accounting,,,medium,,,Which of the following is a journal as well as a ledger?,,Nominal ledger,Sales day book,General ledger,cash book,,,jamb-archive|needs-key,past-question,draft
ACC-J00496,JAMB,Accounting,,,medium,,,"A company has departments X, Y and Z. Department X occupies a space of Y while Z occupies half the space of Y. If the company pays ₦70 000 on rent, what is the amount of rent that should be allocated to Y?",,₦30 000,₦40 000,₦20 000,₦10 000,,,jamb-archive|needs-key,past-question,draft
ACC-J00497,JAMB,Accounting,,,medium,,,Use the information below to answer questions. Entrance fees.........................₦1200 Subscriptions(including ₦850 arrears).₦4310 Donations received....................₦1500 Proceeds from sales...................₦2300 Total payments........................₦8200 Depreciation..........................₦2100 Closing cash balance..................₦1110 The club deposited 200% of the closing cash balance in he bank during the period. Calculate the total figure for the receipt and payments account?,,₦11 410,₦13 630,₦9 310,₦11 530,,,jamb-archive|needs-key,past-question,draft
ACC-J00498,JAMB,Accounting,,,medium,,,"Given: Stock at start: Raw materials................₦57 000 Work-in-progress.............₦42 000 Finished goods...............₦71 000 Purchase of raw materials amount to ₦81 000, direct labour is ₦38 000 and factory overhead ₦29 000. Calculate the prime cost?",,₦176 000,₦170 000,₦167 000,₦156 000,,,jamb-archive|needs-key,past-question,draft
ACC-J00499,JAMB,Accounting,,,medium,,,"(i) Profits and looses will be shared unequally. (ii) Interest is not allowed on capital. (iii) Salaries are not allowed. (iv) Interest is charged on drawings. From the above, which of the following would apply where there is no agreement during partnership formation?",,i only,"i, ii and iii","i, ii and iv",ii and iii,,,jamb-archive|needs-key,past-question,draft
ACC-J00500,JAMB,Accounting,,,medium,,,Use the information below to answer question Stock (1/1/02) at selling price..........₦2000 Goods sent to branch (selling price).....N? Sales by branch (selling price)..........₦4500 Stock (31/12/02).........................N? Opening stock is 1/4 of goods sent to branch. Determine the closing stock?,,₦5 500,₦6 500,₦2 500,₦4 500,,,jamb-archive|needs-key,past-question,draft
ACC-J00501,JAMB,Accounting,,,medium,,,Use the information below to answer question . Stock (1/1/02) at selling price..........₦2000 Goods sent to branch (selling price).....N? Sales by branch (selling price)..........₦4500 Stock (31/12/02).........................N? Opening stock is 1/4 of goods sent to branch. The value of goods sent to branch is?,,₦4 000,₦6 000,₦8 000,₦2 000,,,jamb-archive|needs-key,past-question,draft
ACC-J00502,JAMB,Accounting,,,medium,,,Expense paid during the conversion of a partnership to a company are?,,debited to the partners' capital account,debited to the realization account,debited to the cash account,credited to the realization account,,,jamb-archive|needs-key,past-question,draft
ACC-J00503,JAMB,Accounting,,,medium,,,"In the trading and profit and loss account of a manufacturing organization, purchases is?",,always the same amount as the total factory overhead cost,given separately,equivalent to the total cost of goods manufactured,always the same as the prime cost,,,jamb-archive|needs-key,past-question,draft
ACC-J00504,JAMB,Accounting,,,medium,,,"Goods worth ₦50 000 were sent at different times from head office to the branch during the year. By the end of the period, only ₦40 000 worth of goods had arrived at the branch. Which of the following is correct about the treatment of this transaction?",,Branch should debit goods received from head ofice with ₦50 000,Head office should debit goods sent to branch account with ₦10 000,Head office should debit goods sent to branch account with ₦50 000,Branch should debit goods received from head office with ₦10 000,,,jamb-archive|needs-key,past-question,draft
ACC-J00505,JAMB,Accounting,,,medium,,,An accounting ratio that considers only quick assets to determine the short-term safety margin of a firm is the?,,fixed assets ratio,capital gearing ratio,current assets ratio,acid test ratio,,,jamb-archive|needs-key,past-question,draft
ACC-J00506,JAMB,Accounting,,,medium,,,"Use the information below to answer question . A company's authorized share capital was one million ordinary shares at ₦1 each. Issued 80% of its shares at ₦1.10 per share. 70k was payable on application, 25k on allotment, 10k due on first call and the balance on second call. What would be the total amount received on second call?",,₦240 000,₦280 000,₦40 000,₦56 000,,,jamb-archive|needs-key,past-question,draft
ACC-J00507,JAMB,Accounting,,,medium,,,"Use the information below to answer question A company's authorized share capital was one million ordinary shares at ₦1 each. Issued 80% of its shares at ₦1.10 per share. 70k was payable on application, 25k on allotment, 10k due on first call and the balance on second call. The total amount of money received on application was?",,₦560 000,₦220 000,₦800 000,₦1000 000,,,jamb-archive|needs-key,past-question,draft
ACC-J00508,JAMB,Accounting,,,medium,,,Given: Shaku Company Ltd. Stock..........................₦3600 000 Cash at hand...................₦800 000 Cash at bank...................₦2400 000 Debtors........................₦580 000 Trade creditors................₦920 000 Bank overdraft.................₦200 000 Tax liabilities................₦600 000 Salary owed to staff...........₦180 000 Determine the working capital?,,₦7380 000,₦8480 000,₦5480 000,₦6480 000,,,jamb-archive|needs-key,past-question,draft
ACC-J00509,JAMB,Accounting,,,medium,,,the receipt and payment s acpunt of a not-for-profit-making organization plays a similar role in a profit-making organization as?,,a cash acount,a balance sheet,an income account,an expenses account,,,jamb-archive|needs-key,past-question,draft
ACC-J00510,JAMB,Accounting,,,medium,,,"Osei and Yabo were in partnership sharing profits and losses in the ratio of 2:3. On admitting Takwa, the profit and loss sharing ratio was charged to 1:1:1. Suppose Takwa paid ₦30 000 for goodwill , this amount would be?",,credited to Takwa's current acount,debited to goodwill account,share to all the partners' capital account,credited to the old partners' capital account,,,jamb-archive|needs-key,past-question,draft
ACC-J00511,JAMB,Accounting,,,medium,,,"Use the information above to answer questions Lighting..................₦2925 Rent......................₦2640 Salary....................₦4050 The expenses are for three different product: Zema, Zeta and Zera. They are appointed on the basis of population. 4500 units of the products are produced, out of which 1260 and 2060 units are for zema and zeta respectively. The lighting charge to be apportioned to zema is?",,₦891,₦819,₦927,₦975,,,jamb-archive|needs-key,past-question,draft
ACC-J00512,JAMB,Accounting,,,medium,,,"Use the information above to answer questions Lighting..................₦2925 Rent......................₦2640 Salary....................₦4050 The expenses are for three different product: Zema, Zeta and Zera. They are appointed on the basis of population. 4500 units of the products are produced, out of which 1260 and 2060 units are for zema and zeta respectively. Find the salary charged to Zera product?",,₦1854,₦1845,₦1062,₦1134,,,jamb-archive|needs-key,past-question,draft
ACC-J00513,JAMB,Accounting,,,medium,,,The gross profit disclosed in the branch stock adjustment account represents?,,head office profit,unrealized profit,estimated profit,branch profit,,,jamb-archive|needs-key,past-question,draft
ACC-J00514,JAMB,Accounting,,,medium,,,Partners' share of profit is credited to?,,a partner's current account,a partner's capital account,the profit and loss account,the profit and loss appropriation account,,,jamb-archive|needs-key,past-question,draft
ACC-J00515,JAMB,Accounting,,,medium,,,A pension granted to any past president or vice-president shall be charged to the?,,consilidation revenue fund,special pension fund,contingency fund,development fund,,,jamb-archive|needs-key,past-question,draft
ACC-J00516,JAMB,Accounting,,,medium,,,"The federal government approved ₦140m to local governments W, X, Y and Z. The amount is to be shared on the basis of 40% equality, 35% population and 25% internal revenue generation. Calculate the share of local government W on equality?",,₦35m,₦14m,₦56m,₦28m,,,jamb-archive|needs-key,past-question,draft
ACC-J00517,JAMB,Accounting,,,medium,,,Stock valuation is useful because it forms the sales department on the?,,price of the competing goods,prices that will affect profitability,number of goods to produce,number of goods to sell,,,jamb-archive|needs-key,past-question,draft
ACC-J00518,JAMB,Accounting,,,medium,,,Use the information below to answer question An asset was purchase for ₦343m in 2003. The estimated life of the asset was 3 years with a residual value of ₦28m. Using the straight method. The depreciation of the asset in the first year was?,,₦210m,₦343m,₦105m,₦270m,,,jamb-archive|needs-key,past-question,draft
ACC-J00519,JAMB,Accounting,,,medium,,,Use the information below to answer question An asset was purchase for ₦343m in 2003. The estimated life of the asset was 3 years with a residual value of ₦28m. What was the asset value at the beginning of the third year?,,₦63m,₦133m,₦36m,₦28m,,,jamb-archive|needs-key,past-question,draft
ACC-J00520,JAMB,Accounting,,,medium,,,Use the information below to answer questions ........................1/7/2005............30/6/2006 Drawings.....................................₦3 000 Capital.................25 000...............₦42 500 Furniture...............6 500...............₦10 200 Additional capital during the year amounts to 300% of the drawings. Calculate the net profit or loss made during the year.,,₦15 100 profit,₦15 100 loss,₦11 500 profit,₦11 500 loss,,,jamb-archive|needs-key,past-question,draft
ACC-J00521,JAMB,Accounting,,,medium,,,Use the information below to answer questions ........................1/7/2005............30/6/2006 Drawings.....................................₦3 000 Capital.................25 000...............₦42 500 Furniture...............6 500...............₦10 200 Additional capital during the year amounts to 300% of the drawings. What is the amount of the additional capital?,,₦900,₦900 000,₦90 000,₦9 000,,,jamb-archive|needs-key,past-question,draft
ACC-J00522,JAMB,Accounting,,,medium,,,"(i) Facilitating the preparation of final accounts (ii) Making the existence of error easy to detect (iii)Checking the accuracy of positions periodically. From the above, which of the following are among the uses of control accounts?",,"i, ii and iii",i and iii,ii and iii,i and ii,,,jamb-archive|needs-key,past-question,draft
ACC-J00523,JAMB,Accounting,,,medium,,,Use the information below to answer question Debtors.................................₦20 Provision for bad debts..................10% Provision for discount on debtors........5% Determine the amount provided for discount allowed on debtors?,,₦1000,₦3000,₦900,₦1500,,,jamb-archive|needs-key,past-question,draft
ACC-J00524,JAMB,Accounting,,,medium,,,Use the information below to answer question . Debtors.................................₦20 Provision for bad debts..................10% Provision for discount on debtors........5% The provision for bad debt is?,,₦2000,₦800,₦3000,₦1900,,,jamb-archive|needs-key,past-question,draft
ACC-J00525,JAMB,Accounting,,,medium,,,"The purchases ledger control account showed a credit balance of ₦525 000 on April 30, 2006. This amount shows?",,what the debtor of a business enterprise owed the business,the total amount which each debtor owed the business,what a business enterprise owed its creditors,the amount whicih a business enterprise owed creditor,,,jamb-archive|needs-key,past-question,draft
ACC-J00526,JAMB,Accounting,,,medium,,,Given: Prepaid b/f.......................₦10 000 Cash paid during the year.........₦20 000 The amount to be charged to the profit and loss account is?,,₦30 000,₦25 000,₦5 000,20 000,,,jamb-archive|needs-key,past-question,draft
ACC-J00527,JAMB,Accounting,,,medium,,,Use the information below to answer question Net loss.......................₦2300 Capital........................₦10500 Liabilities....................₦7200 Find the value of the total assets?,,₦17 700,₦10 500,₦20 000,₦15 400,,,jamb-archive|needs-key,past-question,draft
ACC-J00528,JAMB,Accounting,,,medium,,,Use the information below to answer question Net loss.......................₦2300 Capital........................₦10500 Liabilities....................₦7200 What will be the equity of the business?,,₦12 800,₦4900,₦8200,₦9500,,,jamb-archive|needs-key,past-question,draft
ACC-J00529,JAMB,Accounting,,,medium,,,The process whereby a cheque received by one person is given to another is known as?,,cheque crossing,payment in cheque,cheque transfer,cheque endorsement,,,jamb-archive|needs-key,past-question,draft
ACC-J00530,JAMB,Accounting,,,medium,,,Journal proper is used in recording?,,transactions that are not regular,returns from customers,credit sales,the receipt and payment for money,,,jamb-archive|needs-key,past-question,draft
ACC-J00531,JAMB,Accounting,,,medium,,,Use the information below to answer questions Balance as per cash book................₦13560 Unpresented cheques.....................₦5120 Uncredited lodgements...................₦2300 Dividend received not entered in the cash book........................₦2000 Bank charges............................₦280 Standing order payments.................₦600 Balance as per bank statement............? Calculate the balance in the bank statement.,,₦14 680,₦15 560,17 500,16 380,,,jamb-archive|needs-key,past-question,draft
ACC-J00532,JAMB,Accounting,,,medium,,,Use the information below to answer questions Balance as per cash book................₦13560 Unpresented cheques.....................₦5120 Uncredited lodgements...................₦2300 Dividend received not entered in the cash book........................₦2000 Bank charges............................₦280 Standing order payments.................₦600 Balance as per bank statement............? What is the adjusted cash book balance?,,₦14 680,₦15 560,₦16 440,₦17 000,,,jamb-archive|needs-key,past-question,draft
ACC-J00533,JAMB,Accounting,,,medium,,,The fourth stage of the accounting information system is?,,recording,interpreting,summarizing,classifying,,,jamb-archive|needs-key,past-question,draft
ACC-J00534,JAMB,Accounting,,,medium,,,Use the information below to answer questions Given: Returns inwards............₦1500 cash.......................₦1550 Discount...................₦2850 Capital....................₦3800 Debtors....................₦900 Sundry.....................N? The value of sundry expenses is 150% of returns inwards plus 50% of debtors. How much is sundry expenses?,,₦2700,₦2250,₦1550,₦2000,,,jamb-archive|needs-key,past-question,draft
ACC-J00535,JAMB,Accounting,,,medium,,,Use the information below to answer questions Given: Returns inwards............₦1500 cash.......................₦1550 Discount...................₦2850 Capital....................₦3800 Debtors....................₦900 Sundry.....................N? The value of sundry expenses is 150% of returns inwards plus 50% of debtors The total of the trial balance is?,,₦6600,₦6650,₦5600,₦5900,,,jamb-archive|needs-key,past-question,draft
ACC-J00536,JAMB,Accounting,,,medium,,,"If Mr. Ajasin paid his creditors ₦5000 out of ₦20 000 owed, what would be the effect of this transaction on the accounting equation?",,A decraese in the total asssets by ₦5000,An incraese in the total liabilities and owners' equity by by ₦15 000,An increase in the total assets by ₦15 000,A decrease in owners' equuity by ₦5000,,,jamb-archive|needs-key,past-question,draft
ACC-J00537,JAMB,Accounting,,,medium,,,One of the benefits of book-keeping records is that they?,,give prospective investors accurate and direct information for decisions-making,provide the public and creditors with details of the operations of an entity,give legal backing to all the transactions undertaken by a business entity,provide information without which the task of management would be difficult,,,jamb-archive|needs-key,past-question,draft
ACC-J00538,JAMB,Accounting,,,medium,,,Given: Bank overdraft..............₦2000 Cash........................₦2000 Furniture...................₦4000 Calculate the total amount on the credit side of the trial balance?,,₦4000,₦2000,₦6000,₦8000,,,jamb-archive|needs-key,past-question,draft
ACC-J00539,JAMB,Accounting,,,medium,,,A sole trader purchased goods in cash worth ₦2000 at 2% discount and made a cash sale of ₦1000 at the same rate of discount. Determine the amount of discount allowed?,,₦20,₦40,₦400,₦200,,,jamb-archive|needs-key,past-question,draft
ACC-J00540,JAMB,Accounting,,,medium,,,Use the information below to answer questions. Entrance fees.........................₦1200 Subscriptions(including ₦850 arrears).₦4310 Donations received....................₦1500 Proceeds from sales...................₦2300 Total payments........................₦8200 Depreciation..........................₦2100 Closing cash balance..................₦1110 The club deposited 200% of the closing cash balance in he bank during the period. Determine the opening cash balance of the,,₦3070,₦2220,₦5710,₦4320,,,jamb-archive|needs-key,past-question,draft
ACC-J00541,JAMB,Accounting,,,medium,,,One of the major features of bookkeeping is that it?,,provides permanent records for all financial transactions,is futuristic in nature,accpets responsibility for all wrong postings,does not give room for double entry procedures,,,jamb-archive|needs-key,past-question,draft
ACC-J00542,JAMB,Accounting,,,medium,,,A financial analyst needs accounting information to?,,maintain the production section of the business,know why transactions cause increase and decreases in assets,advise on how to manage the business,know how to record transaction in T account,,,jamb-archive|needs-key,past-question,draft
ACC-J00543,JAMB,Accounting,,,medium,,,One basic assumption of the double entry theory is that it allows?,,two credit entries at the same time,two debit entries at the same time,debit and credit two credit entries at the same time,debit and credit two credit entries in corresponding account,,,jamb-archive|needs-key,past-question,draft
ACC-J00544,JAMB,Accounting,,,medium,,,Given: Sales.....................₦4000 Light expenses............₦2900 Rent......................₦1500 Purchases.................₦7500 Debtors...................₦6000 Creditors.................₦29000 Drawings..................₦25 Bank......................₦400 General expenses..........₦1500 Calculate the total of trial balance?,,₦64 300,₦46 825,₦41 850,₦33 325,,,jamb-archive|needs-key,past-question,draft
ACC-J00545,JAMB,Accounting,,,medium,,,"Bariga, a stock broker bought stationery for ₦12000 by cash. To record this transaction, debit?",,cash and credit stationery,purchase and credit stationery,stationery and credit cash,stationery and credit purchases,,,jamb-archive|needs-key,past-question,draft
ACC-J00546,JAMB,Accounting,,,medium,,,Use the information below to answer questions . (i) Cash at bank (ii) Cash in hand (iii) Premises (iv) Land (v)Creditors (vi)loan from friends/bank. Determine the fixed assets?,,i and v,ii and iv,ii and vi,iii and iv,,,jamb-archive|needs-key,past-question,draft
ACC-J00547,JAMB,Accounting,,,medium,,,Use the information below to answer questions . (i) Cash at bank (ii) Cash in hand (iii) Premises (iv) Land (v)Creditors (vi)loan from friends/bank. What are the current assets?,,i and ii,i and v,ii and iv,iii and v,,,jamb-archive|needs-key,past-question,draft
ACC-J00548,JAMB,Accounting,,,medium,,,Given: ................Cash Book........................ Capital..........₦6 500........purchases.....₦12 250 Sales............₦30 000........Rent..........₦9 100 ................................Motor vehicle.₦2 400 Find the bank balance?,,₦71 250 credit,₦71 250 debit,₦95 000 credit,₦95 000 debit,,,jamb-archive|needs-key,past-question,draft
ACC-J00549,JAMB,Accounting,,,medium,,,An entry made in bank column of cash book to record movement of cash between the office and the bank is the?,,real entry,special entry,direct entry,contra entry,,,jamb-archive|needs-key,past-question,draft
ACC-J00550,JAMB,Accounting,,,medium,,,"Abba offers 5% cash discount on goods worth ₦10 000, The discount allowed account is to be?",,debited with ₦10 000,credited with ₦10 000,debited with ₦500,credited with ₦500,,,jamb-archive|needs-key,past-question,draft
ACC-J00551,JAMB,Accounting,,,medium,,,Commission-on-turnover is charged on?,,current accounts only,savings accounts only,fixed deposit accounts only,all bank accounts,,,jamb-archive|needs-key,past-question,draft
ACC-J00552,JAMB,Accounting,,,medium,,,The medium that enables the ATM to read the account details and process transaction directly with the account held in the bank is the?,,smart card,communication network,magnetic strip,computerized account,,,jamb-archive|needs-key,past-question,draft
ACC-J00553,JAMB,Accounting,,,medium,,,Use the information below to answer question . Capital.......₦12 700........Purchases......₦7 100 Debtors.......₦4 000........Stationery.....₦1 900 Sales.........₦2 400........Wages..........₦1 230 The owners wishes to maintain an account equal to of capital as drawings. What is the amount withdrawn?,,₦9525,₦9000,₦7100,₦6400,,,jamb-archive|needs-key,past-question,draft
ACC-J00554,JAMB,Accounting,,,medium,,,"(begin{array}{c|c} text{Capital}, 12,700, text{Purchases}, 7,100 hline text{Debtors}, 4,000, text{Stationery}, 1,900 hline text{Sales}, 2,400, text{Wages}, 1,230 end{array}) Determine the closing balance of the cash book?",,₦655 credit,₦655 debit,₦130 credit,₦130 debit,,,jamb-archive|needs-key,past-question,draft
ACC-J00555,JAMB,Accounting,,,medium,,,The factor that determine the periodic depreciation charge are?,,"asset cost, market value and useful life","asset cost, market value and residusl value","asset value, cash value useful life","asset cost, salvage and useful life",,,jamb-archive|needs-key,past-question,draft
ACC-J00556,JAMB,Accounting,,,medium,,,"Use the information below to answer questions . Aug. 1 Received 20 units at ₦60 each Aug. 6 Received 20 units at ₦68 each Aug. 10 Issued 16 units Aug. 20 Received 40 units at ₦80 each Aug. 31 Issued 48 units Using the simple average method, what is the cost per unit of the closing stock?",,₦80,₦74,₦64,₦60,,,jamb-archive|needs-key,past-question,draft
ACC-J00557,JAMB,Accounting,,,medium,,,"Use the information below to answer questions . Aug. 1 Received 20 units at ₦60 each Aug. 6 Received 20 units at ₦68 each Aug. 10 Issued 16 units Aug. 20 Received 40 units at ₦80 each Aug. 31 Issued 48 units Using the FIFO method, what is the value of the closing stock?",,₦1280,₦1184,₦1024,₦960,,,jamb-archive|needs-key,past-question,draft
ACC-J00558,JAMB,Accounting,,,medium,,,"In a period of inflation, which of the following method normally gives a closing closing stock?",,FIFO,LIFO,Sinple average,periodic simple average,,,jamb-archive|needs-key,past-question,draft
ACC-J00559,JAMB,Accounting,,,medium,,,The main purpose of control account is to?,,detect errors and irregularities,assist purchases,assist sales,check management incompetence,,,jamb-archive|needs-key,past-question,draft
ACC-J00560,JAMB,Accounting,,,medium,,,Which of the following is a credit item in creditors ledger control account?,,Purchases returns,Bills payable,Purchases,Cash receipts,,,jamb-archive|needs-key,past-question,draft
ACC-J00561,JAMB,Accounting,,,medium,,,Discount allowed as represented in the control account appears on the?,,credit side of the purchases control account,debit side of the purchases control account,credit side of the sales control account,debit side of the sales control account,,,jamb-archive|needs-key,past-question,draft
ACC-J00562,JAMB,Accounting,,,medium,,,"Use the information below to answer question . .........................31 Dec. 05........31 Dec. 06 Total fixed assets.........₦7 800............₦6 600 Total current assets.......₦12 100............₦17800 Total current liabilities..₦4 700............₦3 800 Drawings for 2006 is ₦5 200. Determine the capital balance as at Dec. 31,2005?",,₦20 600,₦15 200,₦13 800,₦11 600,,,jamb-archive|needs-key,past-question,draft
ACC-J00563,JAMB,Accounting,,,medium,,,Use the information below to answer question . .........................31 Dec. 05........31 Dec. 06 Total fixed assets.........₦7 800............₦6 600 Total current assets.......₦12 100............₦17800 Total current liabilities..₦4 700............₦3 800 Drawings for 2006 is ₦5 200. What is the net profit for 2006?,,₦19 000,₦16 000,₦12 600,₦10 600,,,jamb-archive|needs-key,past-question,draft
ACC-J00564,JAMB,Accounting,,,medium,,,The floor space occupied by manufacturing and administration departments in a company is 200 sqm and 300 sqm respectively. ₦20 000 rent incurred is shared using floor space occupied. How much is the rent chargeable to manufacturing?,,₦8 000,₦10 000,₦12 000,₦18 000,,,jamb-archive|needs-key,past-question,draft
